2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-05 09:36:28.538 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:28', 'category': 'other', 'sentiment': 0.58, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-05 09:36:33.539 | INFO     | __main__:main:178 - {'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:33.539 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:33.539 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:38.543 | INFO     | __main__:main:178 - {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:38.543 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:38.543 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:41.131 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-05 09:36:41.131 | INFO     | __main__:main:163 - Starting Consumer to run continuously.
2025-02-05 09:36:41.131 | INFO     | __main__:main:164 - Things can fail or get interrupted, so use a try block.
2025-02-05 09:36:41.131 | INFO     | __main__:main:165 - Moved .env variables into a utils config module.
2025-02-05 09:36:41.131 | INFO     | __main__:main:167 - STEP 1. Read environment variables using new config functions.
2025-02-05 09:36:41.131 | INFO     | utils.utils_config:get_kafka_topic:58 - BUZZ_TOPIC: buzzline_db
2025-02-05 09:36:41.131 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: localhost:9092
2025-02-05 09:36:41.131 | INFO     | utils.utils_config:get_kafka_consumer_group_id:72 - BUZZ_CONSUMER_GROUP_ID: buzz_group_db
2025-02-05 09:36:41.131 | INFO     | utils.utils_config:get_message_interval_seconds_as_int:65 - MESSAGE_INTERVAL_SECONDS: 5
2025-02-05 09:36:41.142 | INFO     | utils.utils_config:get_base_data_path:80 - BASE_DATA_DIR: C:\Users\edaci\Documents\buzzline-05-case\data
2025-02-05 09:36:41.142 | INFO     | utils.utils_config:get_sqlite_path:96 - SQLITE_PATH: C:\Users\edaci\Documents\buzzline-05-case\data\buzz.sqlite
2025-02-05 09:36:41.142 | INFO     | __main__:main:174 - SUCCESS: Read environment variables.
2025-02-05 09:36:41.142 | INFO     | __main__:main:179 - STEP 2. Delete any prior database file for a fresh start.
2025-02-05 09:36:41.142 | INFO     | __main__:main:188 - STEP 3. Initialize a new database with an empty table.
2025-02-05 09:36:41.142 | INFO     | consumers.db_sqlite_case:init_db:48 - Calling SQLite init_db() with {db_path=}.
2025-02-05 09:36:41.142 | INFO     | consumers.db_sqlite_case:init_db:55 - SUCCESS: Got a cursor to execute SQL.
2025-02-05 09:36:41.147 | INFO     | consumers.db_sqlite_case:init_db:74 - SUCCESS: Database initialized and table ready at C:\Users\edaci\Documents\buzzline-05-case\data\buzz.sqlite.
2025-02-05 09:36:41.147 | INFO     | __main__:main:195 - STEP 4. Begin consuming and storing messages.
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:96 - Called consume_messages_from_kafka() with:
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:97 -    topic='buzzline_db'
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:98 -    kafka_url='localhost:9092'
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:99 -    group='buzz_group_db'
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:100 -    sql_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:101 -    interval_secs=5
2025-02-05 09:36:41.147 | INFO     | __main__:consume_messages_from_kafka:103 - Step 1. Verify Kafka Services.
2025-02-05 09:36:41.147 | INFO     | utils.utils_config:get_zookeeper_address:44 - ZOOKEEPER_ADDRESS: localhost:2181
2025-02-05 09:36:41.156 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:47 - Zookeeper is ready at localhost:2181.
2025-02-05 09:36:41.157 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: localhost:9092
2025-02-05 09:36:41.475 | INFO     | utils.utils_producer:check_kafka_service_is_ready:66 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1001, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'GnMQnCxZTFS4z2-E4_8M7A', 'controller_id': 1001}
2025-02-05 09:36:41.476 | INFO     | __main__:consume_messages_from_kafka:110 - Step 2. Create a Kafka consumer.
2025-02-05 09:36:41.477 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: localhost:9092
2025-02-05 09:36:41.477 | INFO     | utils.utils_consumer:create_kafka_consumer:44 - Creating Kafka consumer. Topic='buzzline_db' and group ID='buzz_group_db'.
2025-02-05 09:36:41.585 | INFO     | utils.utils_consumer:create_kafka_consumer:59 - Kafka consumer created successfully.
2025-02-05 09:36:41.586 | INFO     | __main__:consume_messages_from_kafka:121 - Step 3. Verify topic exists.
2025-02-05 09:36:41.587 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: localhost:9092
2025-02-05 09:36:41.908 | INFO     | utils.utils_producer:is_topic_available:252 - Topic 'buzzline_db' already exists. 
2025-02-05 09:36:41.908 | INFO     | __main__:consume_messages_from_kafka:125 - Kafka topic 'buzzline_db' is ready.
2025-02-05 09:36:41.908 | INFO     | __main__:consume_messages_from_kafka:132 - Step 4. Process messages.
2025-02-05 09:36:42.836 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:42.836 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:36:23', 'category': 'humor', 'sentiment': 0.42, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-05 09:36:42.836 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:36:23', 'category': 'humor', 'sentiment': 0.42, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-05 09:36:42.836 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:42.836 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:36:23', 'category': 'humor', 'sentiment': 0.42, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-05 09:36:42.837 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:42.840 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:42.842 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:42.842 | INFO     | __main__:process_message:55 -    message={'message': 'I just tried an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:28', 'category': 'other', 'sentiment': 0.58, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-05 09:36:42.842 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just tried an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:28', 'category': 'other', 'sentiment': 0.58, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-05 09:36:42.842 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:42.842 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:28', 'category': 'other', 'sentiment': 0.58, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-05 09:36:42.842 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:42.847 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:42.847 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:42.847 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:42.847 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:42.847 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:42.847 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:33', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-05 09:36:42.848 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:42.852 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:42.853 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:42.853 | INFO     | __main__:process_message:55 -    message={'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:42.853 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:42.853 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:42.853 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:36:38', 'category': 'gaming', 'sentiment': 0.5, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:36:42.853 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:42.858 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:43.548 | INFO     | __main__:main:178 - {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.548 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.548 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.553 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:43.553 | INFO     | __main__:process_message:55 -    message={'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.553 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.553 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:43.560 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:43', 'category': 'tech', 'sentiment': 0.6, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:43.560 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:43.565 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:48.553 | INFO     | __main__:main:178 - {'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.553 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.553 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.557 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:48.557 | INFO     | __main__:process_message:55 -    message={'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.557 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.557 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:48.557 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:48', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-05 09:36:48.561 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:48.565 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:53.556 | INFO     | __main__:main:178 - {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.556 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.557 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.561 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:53.561 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.561 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.561 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:53.562 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-05 09:36:53', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-02-05 09:36:53.562 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:53.567 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:36:58.559 | INFO     | __main__:main:178 - {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.559 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.559 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.559 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:36:58.559 | INFO     | __main__:process_message:55 -    message={'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.559 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.559 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:36:58.559 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-05 09:36:58', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-02-05 09:36:58.568 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:36:58.574 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:37:03.563 | INFO     | __main__:main:178 - {'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.563 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.563 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.573 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-05 09:37:03.574 | INFO     | __main__:process_message:55 -    message={'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.575 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.576 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-05 09:37:03.576 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-05 09:37:03', 'category': 'gaming', 'sentiment': 0.21, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-05 09:37:03.577 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/edaci/Documents/buzzline-05-case/data/buzz.sqlite')
2025-02-05 09:37:03.582 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-05 09:37:08.568 | INFO     | __main__:main:178 - {'message': 'I just tried recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:37:08', 'category': 'food', 'sentiment': 0.05, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-05 09:37:08.568 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:37:08', 'category': 'food', 'sentiment': 0.05, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-05 09:37:08.568 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-05 09:37:08', 'category': 'food', 'sentiment': 0.05, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-05 09:37:08.572 | INFO     | __main__:process_message:54 - Called process_message() with:
